5774971,Subway at Gulf,40.800114,-73.65937,10
5911784,Colbeh,40.7911602,-73.6535044,3
808557,Fries,40.812985,-74.015333,89
1489267,Applebees,40.811065,-74.012761,66
1286211,Panda Express,40.812985,-74.015333,17
1023026,El Pollo Loco,40.8126105,-74.0149091,20
4299681,Cugino's Pizzeria and Ristorante,40.8077509,-74.0158731,2
3655997,Dunkin Donuts,40.813997,-74.0112281,5
2884617,11-Jul,40.813628,-74.0104757,10
2264422,Good Chinese Kitchen,40.808454,-74.015363,3
1383057,White Castle,40.80989528,-74.00143862,33
1811385,Burger King,40.8089812,-74.0016197,15
1354243,The Boulevard Diner,40.8112079,-74.0046152,29
1075372,The Point Diner,40.816692,-74.000555,27
2112989,Fairview BBQ,40.811194,-74.000438,1
4694094,Rainbow Buffet,40.815716,-74.002928,3
4594569,Subway,40.8083523,-74.0008336,10
832344,Garden Pizza,40.816779,-74.001964,13
1126458,Antonia's By The Park,40.808125,-73.99873495,10
2297250,Luigi's,40.815235,-73.996379,6
84023,Starbucks,40.8136469,-73.9844744,377
107747,Outback Steakhouse,40.8147675,-73.9830074,186
598171,Crab House,40.812746,-73.9799,62
76221,Noble - Edgewater Commons,40.8136537,-73.9844555,146
835092,McDonald's,40.81363059,-73.98392916,44
257314,Brooklyn's Brick Oven Pizzeria,40.8134149,-73.9851254,63
2274608,Brooklyn Pizzaria,40.812924,-73.984426,16
121769,Santoka,40.816124,-73.979986,50
321321,Matsushima,40.81609903,-73.97870421,17
578885,Tokyo Hanten,40.816226,-73.979784,13
5856860,Recovery Bar At Thrive,40.813314,-73.976544,1
249246,Subway - Edgewater,40.814119,-73.984272,13
6059584,Itoen New York,40.816226,-73.979784,1
6059416,Kayaba,40.816226,-73.979784,2
2612055,Salsa's,40.818925,-73.980913,4
33294,Pisticci Ristorante,40.8139,-73.96,210
130599,Chokolat Patisserie,40.8129911,-73.9604398,41
1330013,Godbox,40.812252,-73.962106,6
251616,Hana Sushi Morningside,40.814054,-73.9596904,17
401896,China Place,40.814054,-73.9596904,40
161970,Food Carts on Broadway and Liberty,40.8108262,-73.9617222,8
6066927,Starbucks at Teachers College,40.81073,-73.961693,1
1404126,Golden Krust,40.812315,-73.942215,25
4205917,Mcdonalds,40.8126184,-73.94183,13
2888660,88 Chinese Restaurant,40.8133849,-73.941906,15
2196083,Cafe Veg,40.814845,-73.943575,39
1229704,yatenga,40.8142602,-73.9443241,45
3186700,Trattoria Amici,40.810603,-73.9435267,10
2972179,Chinelos,40.8153971,-73.9418648,3
5592225,Keur Sokhna,40.8135742,-73.9448191,1
5820167,CafeVeg,40.8149721,-73.943804,0
4539874,La Morada,40.8147682,-73.9187478,8
3231207,Elsa La Reina Del Chicharron,40.817674,-73.924517,32
652707,Santa Clarita Restaurant,40.809409,-73.922889,6
3479724,Jo Jo Pizza,40.8176661,-73.9237613,12
3508324,McDonald's,40.817504,-73.9221759,5
5980600,Blimpies,40.815541,-73.919022,1
1452674,White Castle,40.817121,-73.920666,16
5070296,Mama Isabel's Place,40.8173658,-73.902579,6
2869094,Kaylah's Hut,40.8195893,-73.9016682,13
4634944,New Mama's Fried Chicken and Pizza,40.816064,-73.896965,3
1502528,Happy Garden,40.8139943,-73.8894698,1
336220,Mama FiFi Grocery,40.81725202,-73.8622427,211
623891,Soundview Pizzeria,40.81632638,-73.86099815,15
5425431,Sea Food Kings,40.8134,-73.855614,1
5585909,New York Top Dog Halal Cart,40.815662,-73.856783,3
1694954,Yummy Yummy Chinese Kitchen,40.8179122,-73.8562111,14
2790669,Franks Pizza,40.817529,-73.819963,12
2502010,W Deli,40.819324,-73.817776,31
4461766,Tosca,40.819196,-73.817699,12
3940299,Muscle Maker Grill,40.819504,-73.817115,17
2289615,Green Dragon,40.818944,-73.816783,12
1799230,Throggs Neck Beer And Soda,40.822014,-73.820007,3
551953,rino's restaurant,40.821293,-73.818873,5
2393354,Bp gas station,40.8196929,-73.8095682,41
1517009,Ice House Cafe,40.816746,-73.806525,8
953803,Pasta,40.81206,-73.8054159,4
1116550,The Land of Cake Believe,40.82303289,-73.81143093,54
3840992,Johnny's Reef,40.811691,-73.794083,1
1828885,Johnnys Pier,40.8377989,-73.782228,57
38061,Tony's Pier Restaurant,40.8376,-73.7829,69
4271433,Bagel Club,40.837178,-73.782812,2
4178232,Toku,40.815048,-73.733871,4
1662930,Super Convenience,40.8046262,-73.7352622,120
3869044,Mr. Softee Truck,40.80445435,-73.73495579,13
2023269,Manhasset bagel,40.813167,-73.702354,29
4405297,Nick And Pedro,40.810107,-73.699812,1
249428,Sullivan's Quay,40.824187,-73.6819639,85
119930,Let There Be Bagels,40.82219665,-73.68096828,61
3941031,Sullivan and Quay,40.817094,-73.67888,3
3569180,Green Leaf restaurant,40.8184079,-73.6801148,2
5385690,Ayhans Fish Kebab,40.8105978,-73.6773257,2
5653356,Dana's Cuntry Garden Of Doom,40.819692,-73.676365,2
2150914,Dunkin Donuts,40.801385,-73.666198,36
490347,Besito,40.803447,-73.6462515,94
709161,Kotobuki,40.803776,-73.6459812,74
1409398,Diane's Bakery Cafe,40.8044364,-73.6466793,29
1743929,Chumbung,40.8249697,-74.0091906,8
2247132,Burger King - Vince Lombardi Service Center,40.822424,-74.0302,41
1452771,Circle Pizza,40.83254,-74.009808,18
4018126,Dairy Queen of Ridgefield,40.83254,-74.009808,6
3626433,Pizza Time,40.8340247,-74.0096513,13
2160929,Popeyes,40.819277,-74.027796,18
5019457,Yedang,40.8249697,-74.0091906,2
3843266,Myung Ga Tofu,40.823114,-74.008965,5
2328194,ÌÂå£_ÌÇå»_,40.823049,-74.008841,6
248933,Subway,40.8307069,-74.00957,10
3150474,Villagios,40.834015,-74.010791,6
3715100,Coney Island's,40.833189,-74.010007,1
4546392,Gotham City,40.82606,-73.995678,29
5570096,Piccolo Gastronomia Italian,40.824458,-73.997085,3
5705979,Good news deli,40.8221245,-73.9988237,3
1145149,Zen Zen,40.819639,-74.001398,13
3647669,Dunkin Donuts,40.819189,-74.000547,10
1878889,Don quixote,40.821399,-73.99986,7
1600886,Haru Sushi,40.819741,-74.000138,4
1628702,Kaname,40.829388,-73.980908,10
805733,Pomodoro Brick Oven Pizza,40.8312845,-73.9826502,19
2941668,Sik Gaek,40.831242,-73.982855,6
229501,Santoka Ramen,40.8270448,-73.975694,10
5117083,Pizza King,40.8317679,-73.982874,1
1103897,Oishinbo,40.8270448,-73.975694,2
65578,Covo Trattoria,40.821312,-73.957965,194
64225,Hudson River Cafe,40.8201,-73.9591,194
3233817,West Harlem Piers Park,40.8192524,-73.9608256,169
3285765,Corvo,40.821312,-73.957965,2
2042025,Chimi Truck,40.8280531,-73.942501,3
3373542,Yolands's,40.8266388,-73.943063,1
5912661,tri THAI cuisine,40.8258199,-73.9432783,1
2065681,Crown Donut Family Restaurant,40.8275475,-73.9249714,37
2579530,Z'novia,40.8268042,-73.9225812,7
3862453,F K Court Heroes,40.8265562,-73.9217755,10
3955,New Stadium Pizza,40.8273948,-73.9246243,29
101911,Burger King,40.8272864,-73.9241783,22
3510835,Chris Super Deli,40.8272986,-73.9206665,29
3867251,Juice Factory,40.827263,-73.924374,7
2629469,Court Deli,40.8275475,-73.9249714,19
523335,McDonald's,40.827025,-73.925999,65
101921,Food Town - Bronx,40.828,-73.9247,26
1985453,NYY Steak,40.828267,-73.925496,34
3957,Yankee Eatery,40.827705,-73.9259753,40
3302341,Crown Diner,40.827505,-73.925499,19
4728577,The Feeding Tree,40.8281753,-73.9245267,4
3380025,Paula Pizza,40.8274913,-73.924799,5
5486692,Fun City Diner,40.826729,-73.921082,1
3597527,Twin Donut,40.8277744,-73.9258628,6
2073571,Stop Deli,40.8277744,-73.9258628,10
2838764,Mei Ya Kitchen,40.8271336,-73.9251578,1
4471976,Taco Bell,40.825231,-73.920518,3
2165726,Golden Krust,40.831491,-73.900687,2
5907338,Western Beef,40.825163,-73.900003,2
5462335,Sing Sing Chinese Restaurant,40.830587,-73.900221,0
3510142,Amelia Deli,40.822441,-73.90003,7
4101578,Papa's Pizza,40.820338,-73.900791,19
